"Distancía absoluta [m]
01/01/2020",Número de soldadura,SMYS [psi],Diámetro [mm],Espesor [mm],Elevación [m],Latitud[º] / Este,Longitud [º]/ Norte,Feature typev (don't incude blank),Inclinación - Pitch [grados] - desde Extraer GW - Interpolar,Azimuth - [Grados] - desde Extraer GW - Interpolar,Distancia de Registro [km],Presión de diseño [psi],Presió Interpolada [psi] (desde colmna K),PK [km],Perfil de presión operativa [psi],Distancia de registro perfil operativo [m]
117461.927,105870,52000,273.0,8.7,887.361,1108527.303,832975.235,GW,,,1174.61927,2387.0,1705.0,,,
117473.447,105880,52000,273.0,8.7,889.894,1108516.87,832971.203,GW,,,1174.73447,2387.0,1708.0,,,
117481.249,105890,52000,273.0,8.7,891.452,1108509.757,832968.488,GW,,,1174.81249,2387.0,1710.0,,,
117488.436,105900,52000,273.0,8.7,892.981,1108503.237,832965.966,GW,,,1174.88436,2387.0,1712.0,,,
117500.265,105910,52000,273.0,8.7,895.042,1108492.419,832961.787,GW,,,1175.00265,2387.0,1716.0,,,
117512.083,105920,52000,273.0,8.7,897.083,1108481.615,832957.585,GW,,,1175.12083,2387.0,1719.0,,,
117524.334,105930,52000,273.0,8.7,899.495,1108470.501,832953.187,GW,,,1175.24334,2387.0,1723.0,,,
117535.404,105940,52000,273.0,8.7,902.449,1108460.622,832949.292,GW,,,1175.35404,2387.0,1726.0,,,
117547.204,105950,52000,273.0,8.7,906.073,1108450.114,832945.51,GW,,,1175.4720399999999,2387.0,1727.0,,,
117559.477,105960,52000,273.0,8.7,908.065,1108438.715,832941.779,GW,,,1175.59477,2387.0,1731.0,,,
117564.868,105970,52000,273.0,8.7,908.181,1108433.598,832940.143,GW,,,1175.64868,2387.0,1734.0,,,
117577.157,105980,52000,273.0,8.7,909.978,1108421.926,832937.133,GW,,,1175.77157,2387.0,1740.0,,,
117588.991,105990,52000,273.0,8.7,913.095,1108410.793,832934.861,GW,,,1175.8899099999999,2387.0,1747.0,,,
117601.006,106000,52000,273.0,8.7,916.792,1108399.627,832932.748,GW,,,1176.0100599999998,2387.0,1753.0,,,
117607.777,106010,52000,273.0,8.7,919.206,1108393.439,832931.611,GW,,,1176.07777,2387.0,1757.0,,,
117619.575,106020,52000,273.0,8.7,921.334,1108382.19,832929.37,GW,,,1176.1957499999999,2387.0,1763.0,,,
117630.844,106030,52000,273.0,8.7,919.139,1108371.432,832927.121,GW,,,1176.30844,2387.0,1769.0,,,
117639.754,106040,52000,273.0,8.7,916.876,1108363.014,832925.369,GW,,,1176.39754,2387.0,1774.0,,,
117651.591,106050,52000,273.0,8.7,915.045,1108351.701,832922.601,GW,,,1176.51591,2387.0,1780.0,,,
117662.688,106060,52000,273.0,8.7,914.016,1108341.063,832919.733,GW,,,1176.62688,2387.0,1786.0,,,
117674.262,106070,52000,273.0,8.7,912.332,1108330.225,832916.19,GW,,,1176.74262,2387.0,1793.0,,,
117683.373,106080,52000,273.0,8.7,909.771,1108322.126,832912.97,GW,,,1176.83373,2387.0,1798.0,,,
117686.01,106090,52000,273.0,8.7,908.829,1108319.83,832912.088,GW,,,1176.8600999999999,2387.0,1799.0,,,
117695.092,106100,52000,273.0,8.7,907.002,1108311.648,832908.853,GW,,,1176.95092,2387.0,1804.0,,,
117704.219,106110,52000,273.0,8.7,906.611,1108303.223,832905.437,GW,,,1177.04219,2387.0,1809.0,,,
117713.251,106120,52000,273.0,8.7,906.395,1108294.905,832902.003,GW,,,1177.1325100000001,2387.0,1814.0,,,
117725.459,106130,52000,273.0,8.7,909.456,1108284.119,832897.592,GW,,,1177.25459,2387.0,1820.0,,,
117729.001,106140,52000,273.0,8.7,910.749,1108281.068,832896.39,GW,,,1177.29001,2387.0,1822.0,,,
117735.691,106150,52000,273.0,8.7,912.979,1108275.264,832894.008,GW,,,1177.35691,2387.0,1826.0,,,
117747.779,106160,52000,273.0,8.7,915.919,1108264.494,832889.549,GW,,,1177.47779,2387.0,1832.0,,,
117759.986,106170,52000,273.0,8.7,917.851,1108253.314,832885.178,GW,,,1177.59986,2387.0,1839.0,,,
117772.228,106180,52000,273.0,8.7,918.183,1108241.953,832880.832,GW,,,1177.72228,2387.0,1845.0,,,
117784.384,106190,52000,273.0,8.7,917.304,1108230.612,832876.645,GW,,,1177.84384,2387.0,1852.0,,,
117787.167,106200,52000,273.0,8.7,917.121,1108228.016,832875.688,GW,,,1177.87167,2387.0,1853.0,,,
117799.156,106210,52000,273.0,8.7,916.333,1108216.805,832871.618,GW,,,1177.99156,2387.0,1860.0,,,
117810.84,106220,52000,273.0,8.7,915.495,1108205.895,832867.62,GW,,,1178.1084,2387.0,1866.0,,,
117823.078,106230,52000,273.0,8.7,914.461,1108194.491,832863.409,GW,,,1178.2307799999999,2387.0,1873.0,,,
117833.935,106240,52000,273.0,8.7,915.16,1108184.501,832859.73,GW,,,1178.33935,2387.0,1879.0,,,
117845.234,106250,52000,273.0,8.7,920.301,1108175.087,832856.421,GW,,,1178.45234,2387.0,1885.0,,,
117857.495,106260,52000,273.0,8.7,926.214,1108165.072,832852.74,GW,,,1178.57495,2387.0,1891.0,,,
117869.014,106270,52000,273.0,8.7,931.276,1108155.386,832849.282,GW,,,1178.69014,2387.0,1894.0,,,
117880.765,106280,52000,273.0,8.7,936.63,1108145.578,832845.84,GW,,,1178.80765,2387.0,1891.0,,,
117892.27,106290,52000,273.0,8.7,941.601,1108135.915,832842.23,GW,,,1178.9227,2387.0,1888.0,,,
117903.756,106300,52000,273.0,8.7,946.107,1108126.108,832838.468,GW,,,1179.03756,2387.0,1885.0,,,
117915.262,106310,52000,273.0,8.7,950.184,1108116.138,832834.591,GW,,,1179.15262,2387.0,1882.0,,,
117924.329,106320,52000,273.0,8.7,952.377,1108107.931,832831.565,GW,,,1179.24329,2387.0,1880.0,,,
117933.405,106330,52000,273.0,8.7,952.876,1108099.453,832828.504,GW,,,1179.33405,2387.0,1878.0,,,
117944.908,106340,52000,273.0,8.7,953.187,1108088.865,832824.162,GW,,,1179.4490799999999,2387.0,1875.0,,,
117953.958,106350,52000,273.0,8.7,953.347,1108080.428,832820.983,GW,,,1179.53958,2387.0,1873.0,,,
117963.086,106360,52000,273.0,8.7,953.399,1108071.874,832817.891,GW,,,1179.63086,2387.0,1870.0,,,
117972.113,106370,52000,273.0,8.7,953.405,1108063.466,832814.687,GW,,,1179.72113,2387.0,1868.0,,,
117984.395,106380,52000,273.0,8.7,954.324,1108052.013,832810.516,GW,,,1179.84395,2387.0,1865.0,,,
117995.908,106390,52000,273.0,8.7,955.569,1108040.981,832807.697,GW,,,1179.9590799999999,2387.0,1862.0,,,
117998.328,106400,52000,273.0,8.7,955.761,1108038.626,832807.223,GW,,,1179.98328,2387.0,1862.0,,,
118009.856,106410,52000,273.0,8.7,954.886,1108027.419,832805.009,GW,,,1180.09856,2387.0,1859.0,,,
118021.652,106420,52000,273.0,8.7,953.372,1108015.964,832802.817,GW,,,1180.21652,2387.0,1856.0,,,
118033.035,106430,52000,273.0,8.7,952.985,1108004.844,832800.701,GW,,,1180.33035,2387.0,1853.0,,,
118042.108,106440,52000,273.0,8.7,954.574,1107996.116,832799.112,GW,,,1180.4210799999998,2387.0,1851.0,,,
118046.318,106450,52000,273.0,8.7,955.579,1107992.113,832798.376,GW,,,1180.46318,2387.0,1850.0,,,
118050.314,106460,52000,273.0,8.7,956.487,1107988.302,832797.681,GW,,,1180.50314,2387.0,1849.0,,,
118061.518,106470,52000,273.0,8.7,960.301,1107978.002,832795.936,GW,,,1180.61518,2387.0,1846.0,,,
118073.462,106480,52000,273.0,8.7,965.603,1107967.517,832794.147,GW,,,1180.73462,2387.0,1843.0,,,
118085.689,106490,52000,273.0,8.7,970.838,1107956.683,832792.321,GW,,,1180.85689,2387.0,1840.0,,,
118097.446,106500,52000,273.0,8.7,974.478,1107945.763,832790.371,GW,,,1180.97446,2387.0,1837.0,,,
118109.701,106510,52000,273.0,8.7,977.001,1107934.035,832788.123,GW,,,1181.09701,2387.0,1834.0,,,
118121.93,106520,52000,273.0,8.7,979.95,1107922.422,832785.96,GW,,,1181.2193,2387.0,1831.0,,,
118134.173,106530,52000,273.0,8.7,983.028,1107910.824,832783.814,GW,,,1181.3417299999999,2387.0,1828.0,,,
118146.32,106540,52000,273.0,8.7,985.905,1107899.273,832781.675,GW,,,1181.4632000000001,2387.0,1825.0,,,
118158.578,106550,52000,273.0,8.7,989.03,1107887.652,832779.643,GW,,,1181.5857799999999,2387.0,1822.0,,,
118170.811,106560,52000,273.0,8.7,991.872,1107876.004,832777.52,GW,,,1181.70811,2387.0,1819.0,,,
118176.831,106570,52000,273.0,8.7,993.098,1107870.233,832776.46,GW,,,1181.7683100000002,2387.0,1817.0,,,
118184.822,106580,52000,273.0,8.7,994.591,1107862.541,832775.068,GW,,,1181.84822,2387.0,1815.0,,,
118197.428,106590,52000,273.0,8.7,997.903,1107850.589,832775.205,GW,,,1181.97428,2387.0,1812.0,,,
118210.185,106600,52000,273.0,8.7,1001.499,1107839.235,832779.382,GW,,,1182.10185,2387.0,1809.0,,,
118222.734,106610,52000,273.0,8.7,1002.696,1107829.294,832786.724,GW,,,1182.22734,2387.0,1806.0,,,
118235.311,106620,52000,273.0,8.7,1004.023,1107820.475,832795.407,GW,,,1182.35311,2387.0,1803.0,,,
118248.013,106630,52000,273.0,8.7,1006.014,1107810.588,832802.766,GW,,,1182.4801300000001,2387.0,1800.0,,,
118260.575,106640,52000,273.0,8.7,1005.353,1107800.073,832809.442,GW,,,1182.60575,2387.0,1796.0,,,
118273.145,106650,52000,273.0,8.7,1004.862,1107791.653,832818.538,GW,,,1182.73145,2387.0,1793.0,,,
118285.879,106660,52000,273.0,8.7,1007.209,1107785.017,832829.002,GW,,,1182.85879,2387.0,1790.0,,,
118298.468,106670,52000,273.0,8.7,1011.521,1107778.712,832838.934,GW,,,1182.98468,2387.0,1787.0,,,
118311.039,106680,52000,273.0,8.7,1014.848,1107770.276,832847.318,GW,,,1183.11039,2387.0,1784.0,,,
118323.656,106690,52000,273.0,8.7,1015.311,1107760.062,832854.58,GW,,,1183.23656,2387.0,1781.0,,,
118336.346,106700,52000,273.0,8.7,1016.107,1107750.968,832863.235,GW,,,1183.36346,2387.0,1778.0,,,
118348.965,106710,52000,273.0,8.7,1018.491,1107743.0,832872.635,GW,,,1183.48965,2387.0,1774.0,,,
118361.521,106720,52000,273.0,8.7,1020.486,1107734.72,832881.762,GW,,,1183.61521,2387.0,1771.0,,,
118374.243,106730,52000,273.0,8.7,1020.258,1107724.126,832888.416,GW,,,1183.74243,2387.0,1768.0,,,
118387.015,106740,52000,273.0,8.7,1018.205,1107712.999,832894.217,GW,,,1183.87015,2387.0,1765.0,,,
118399.606,106750,52000,273.0,8.7,1015.405,1107702.424,832900.396,GW,,,1183.99606,2387.0,1762.0,,,
118412.182,106760,52000,273.0,8.7,1012.88,1107691.936,832906.805,GW,,,1184.12182,2387.0,1762.0,,,
118424.774,106770,52000,273.0,8.7,1011.973,1107683.844,832915.988,GW,,,1184.24774,2387.0,1762.0,,,
118437.509,106780,52000,273.0,8.7,1012.343,1107683.269,832928.189,GW,,,1184.37509,2387.0,1762.0,,,
118447.558,106790,52000,273.0,8.7,1012.886,1107683.932,832937.961,GW,,,1184.47558,2387.0,1761.0,,,
118455.55,106800,52000,273.0,8.7,1012.837,1107681.605,832945.552,GW,,,1184.5555,2387.0,1761.0,,,
118468.198,106810,52000,273.0,8.7,1014.852,1107676.855,832956.909,GW,,,1184.68198,2387.0,1758.0,,,
118480.839,106820,52000,273.0,8.7,1020.331,1107672.917,832967.469,GW,,,1184.8083900000001,2387.0,1756.0,,,
118493.419,106830,52000,273.0,8.7,1026.573,1107669.584,832977.787,GW,,,1184.93419,2387.0,1754.0,,,
118506.007,106840,52000,273.0,8.7,1032.069,1107666.139,832988.5,GW,,,1185.06007,2387.0,1752.0,,,
118518.569,106850,52000,273.0,8.7,1037.186,1107661.473,832998.874,GW,,,1185.18569,2387.0,1750.0,,,
118531.234,106860,52000,273.0,8.7,1042.276,1107653.361,833006.75,GW,,,1185.31234,2387.0,1747.0,,,
118543.89,106870,52000,273.0,8.7,1047.284,1107642.438,833010.216,GW,,,1185.4389,2387.0,1745.0,,,
118556.481,106880,52000,273.0,8.7,1052.859,1107631.287,833010.762,GW,,,1185.56481,2387.0,1743.0,,,
118569.231,106890,52000,273.0,8.7,1059.474,1107620.485,833010.18,GW,,,1185.69231,2387.0,1741.0,,,
118581.791,106900,52000,273.0,8.7,1066.368,1107610.186,833008.733,GW,,,1185.81791,2387.0,1739.0,,,
118594.36,106910,52000,273.0,8.7,1072.59,1107599.515,833006.849,GW,,,1185.9436,2387.0,1736.0,,,
118606.86,106920,52000,273.0,8.7,1077.2,1107588.158,833004.901,GW,,,1186.0686,2387.0,1734.0,,,
118619.604,106930,52000,273.0,8.7,1080.15,1107575.937,833003.446,GW,,,1186.19604,2387.0,1732.0,,,
118632.208,106940,52000,273.0,8.7,1082.007,1107563.591,833004.196,GW,,,1186.32208,2387.0,1730.0,,,
118645.042,106950,52000,273.0,8.7,1083.919,1107551.296,833007.059,GW,,,1186.4504200000001,2387.0,1727.0,,,
118657.627,106960,52000,273.0,8.7,1087.241,1107539.725,833010.488,GW,,,1186.57627,2387.0,1725.0,,,
118666.171,106970,52000,273.0,8.7,1090.295,1107532.141,833012.794,GW,,,1186.66171,2387.0,1724.0,,,
118678.775,106980,52000,273.0,8.7,1094.493,1107520.877,833016.365,GW,,,1186.78775,2387.0,1723.0,,,
118691.542,106990,52000,273.0,8.7,1098.474,1107509.361,833019.979,GW,,,1186.91542,2387.0,1726.0,,,
118695.513,107000,52000,273.0,8.7,1099.765,1107505.795,833021.094,GW,,,1186.95513,2387.0,1726.0,,,
118708.306,107010,52000,273.0,8.7,1102.485,1107494.975,833026.905,GW,,,1187.08306,2387.0,1728.0,,,
118720.94,107020,52000,273.0,8.7,1101.193,1107485.549,833035.072,GW,,,1187.2094,2387.0,1731.0,,,
118733.508,107030,52000,273.0,8.7,1098.675,1107476.637,833043.516,GW,,,1187.33508,2387.0,1733.0,,,
118741.774,107040,52000,273.0,8.7,1098.184,1107471.42,833049.82,GW,,,1187.41774,2387.0,1734.0,,,
118754.365,107050,52000,273.0,8.7,1098.688,1107462.99,833059.056,GW,,,1187.54365,2387.0,1734.0,,,
118759.066,107060,52000,273.0,8.7,1098.936,1107459.651,833062.331,GW,,,1187.59066,2387.0,1733.0,,,
118771.571,107070,52000,273.0,8.7,1100.201,1107449.884,833069.81,GW,,,1187.71571,2387.0,1729.0,,,
118784.228,107080,52000,273.0,8.7,1101.429,1107439.307,833076.517,GW,,,1187.84228,2387.0,1724.0,,,
118788.497,107090,52000,273.0,8.7,1101.753,1107435.834,833078.95,GW,,,1187.88497,2387.0,1723.0,,,
118798.214,107100,52000,273.0,8.7,1101.16,1107427.288,833083.256,GW,,,1187.98214,2387.0,1719.0,,,
118810.786,107110,52000,273.0,8.7,1099.62,1107415.209,833086.125,GW,,,1188.1078599999998,2387.0,1715.0,,,
118823.413,107120,52000,273.0,8.7,1100.198,1107402.873,833088.426,GW,,,1188.23413,2387.0,1710.0,,,
118829.583,107130,52000,273.0,8.7,1100.647,1107396.842,833089.524,GW,,,1188.29583,2387.0,1708.0,,,
118842.299,107140,52000,273.0,8.7,1101.87,1107384.311,833090.706,GW,,,1188.42299,2387.0,1704.0,,,
118845.334,107150,52000,273.0,8.7,1102.242,1107381.314,833090.842,GW,,,1188.45334,2387.0,1703.0,,,
118857.931,107160,52000,273.0,8.7,1104.674,1107369.605,833094.041,GW,,,1188.57931,2387.0,1698.0,,,
118870.658,107170,52000,273.0,8.7,1107.641,1107357.956,833097.731,GW,,,1188.70658,2387.0,1694.0,,,
118883.266,107180,52000,273.0,8.7,1109.704,1107345.745,833099.734,GW,,,1188.83266,2387.0,1689.0,,,
118895.859,107190,52000,273.0,8.7,1110.764,1107333.44,833098.96,GW,,,1188.95859,2387.0,1685.0,,,
118898.327,107200,52000,273.0,8.7,1110.816,1107331.065,833098.33,GW,,,1188.98327,2387.0,1684.0,,,
118910.938,107210,52000,273.0,8.7,1110.651,1107319.007,833094.823,GW,,,1189.1093799999999,2387.0,1684.0,,,
118923.492,107220,52000,273.0,8.7,1108.482,1107307.328,833090.914,GW,,,1189.2349199999999,2387.0,1689.0,,,
118935.985,107230,52000,273.0,8.7,1107.003,1107295.645,833086.88,GW,,,1189.35985,2387.0,1695.0,,,
118948.68,107240,52000,273.0,8.7,1102.912,1107284.059,833084.117,GW,,,1189.4868,2387.0,1701.0,,,
118961.251,107250,52000,273.0,8.7,1097.681,1107272.976,833081.474,GW,,,1189.61251,2387.0,1707.0,,,
118973.855,107260,52000,273.0,8.7,1094.339,1107261.399,833078.038,GW,,,1189.73855,2387.0,1713.0,,,
118986.396,107270,52000,273.0,8.7,1094.494,1107249.119,833076.93,GW,,,1189.86396,2387.0,1719.0,,,
118996.401,107280,52000,273.0,8.7,1096.175,1107239.332,833077.755,GW,,,1189.96401,2387.0,1724.0,,,
119009.035,107290,52000,273.0,8.7,1096.693,1107227.472,833081.278,GW,,,1190.09035,2387.0,1728.0,,,
119021.819,107300,52000,273.0,8.7,1092.395,1107217.241,833087.437,GW,,,1190.21819,2387.0,1726.0,,,
119034.405,107310,52000,273.0,8.7,1087.831,1107207.456,833093.865,GW,,,1190.34405,2387.0,1723.0,,,
119047.153,107320,52000,273.0,8.7,1084.785,1107197.236,833100.765,GW,,,1190.47153,2387.0,1721.0,,,
119059.753,107330,52000,273.0,8.7,1081.149,1107186.926,833106.938,GW,,,1190.59753,2387.0,1718.0,,,
119072.492,107340,52000,273.0,8.7,1076.224,1107176.476,833112.246,GW,,,1190.7249199999999,2387.0,1716.0,,,
119085.081,107350,52000,273.0,8.7,1071.607,1107165.943,833117.31,GW,,,1190.8508100000001,2387.0,1713.0,,,
119097.658,107360,52000,273.0,8.7,1068.197,1107155.861,833123.855,GW,,,1190.97658,2387.0,1711.0,,,
119110.256,107370,52000,273.0,8.7,1066.804,1107146.563,833132.14,GW,,,1191.10256,2387.0,1708.0,,,
119122.865,107380,52000,273.0,8.7,1067.676,1107137.19,833140.388,GW,,,1191.22865,2387.0,1706.0,,,
119135.419,107390,52000,273.0,8.7,1069.405,1107127.085,833147.481,GW,,,1191.35419,2387.0,1703.0,,,
119148.168,107400,52000,273.0,8.7,1068.5,1107116.03,833153.56,GW,,,1191.48168,2387.0,1700.0,,,
119160.649,107410,52000,273.0,8.7,1067.402,1107105.266,833159.639,GW,,,1191.6064900000001,2387.0,1698.0,,,
119173.274,107420,52000,273.0,8.7,1067.672,1107094.275,833165.717,GW,,,1191.7327400000001,2387.0,1695.0,,,
119185.898,107430,52000,273.0,8.7,1071.259,1107083.883,833171.665,GW,,,1191.85898,2387.0,1693.0,,,
119188.441,107440,52000,273.0,8.7,1072.303,1107081.895,833172.831,GW,,,1191.8844100000001,2387.0,1692.0,,,
119200.974,107450,52000,273.0,8.7,1077.572,1107072.138,833178.539,GW,,,1192.00974,2387.0,1690.0,,,
119213.724,107460,52000,273.0,8.7,1081.894,1107061.806,833184.412,GW,,,1192.13724,2387.0,1687.0,,,
119225.876,107470,52000,273.0,8.7,1083.941,1107051.1,833189.562,GW,,,1192.25876,2387.0,1685.0,,,
119238.586,107480,52000,273.0,8.7,1084.568,1107038.711,833191.322,GW,,,1192.3858599999999,2387.0,1682.0,,,
119244.951,107490,52000,273.0,8.7,1084.607,1107032.378,833190.952,GW,,,1192.44951,2387.0,1681.0,,,
119257.712,107500,52000,273.0,8.7,1083.491,1107020.238,833187.74,GW,,,1192.57712,2387.0,1679.0,,,
119270.481,107510,52000,273.0,8.7,1079.931,1107009.374,833182.273,GW,,,1192.70481,2387.0,1676.0,,,
119283.066,107520,52000,273.0,8.7,1074.95,1106999.334,833176.563,GW,,,1192.83066,2387.0,1673.0,,,
119295.632,107530,52000,273.0,8.7,1070.167,1106989.101,833171.078,GW,,,1192.95632,2387.0,1671.0,,,
119308.216,107540,52000,273.0,8.7,1064.92,1106979.134,833165.499,GW,,,1193.08216,2387.0,1668.0,,,
119320.79,107550,52000,273.0,8.7,1059.626,1106969.222,833159.882,GW,,,1193.2078999999999,2387.0,1666.0,,,
119333.382,107560,52000,273.0,8.7,1056.195,1106958.249,833154.922,GW,,,1193.33382,2387.0,1663.0,,,
119345.957,107570,52000,273.0,8.7,1053.886,1106946.899,833150.093,GW,,,1193.45957,2387.0,1661.0,,,
119358.568,107580,52000,273.0,8.7,1053.321,1106935.23,833145.538,GW,,,1193.58568,2387.0,1658.0,,,
119371.153,107590,52000,273.0,8.7,1053.777,1106923.433,833141.29,GW,,,1193.71153,2387.0,1656.0,,,
119383.715,107600,52000,273.0,8.7,1054.224,1106911.258,833138.604,GW,,,1193.83715,2387.0,1653.0,,,
119396.356,107610,52000,273.0,8.7,1052.803,1106898.794,833138.437,GW,,,1193.96356,2387.0,1651.0,,,
119408.967,107620,52000,273.0,8.7,1048.11,1106888.058,833142.374,GW,,,1194.08967,2387.0,1648.0,,,
119416.28,107630,52000,273.0,8.7,1044.855,1106882.579,833145.956,GW,,,1194.1628,2387.0,1647.0,,,
119428.85,107640,52000,273.0,8.7,1038.809,1106872.633,833150.595,GW,,,1194.2885,2387.0,1644.0,,,
119441.427,107650,52000,273.0,8.7,1032.846,1106862.189,833154.266,GW,,,1194.41427,2387.0,1642.0,,,
119454.184,107660,52000,273.0,8.7,1027.423,1106851.328,833158.17,GW,,,1194.5418399999999,2387.0,1639.0,,,
119463.993,107670,52000,273.0,8.7,1023.391,1106842.973,833161.342,GW,,,1194.63993,2387.0,1637.0,,,
119476.604,107680,52000,273.0,8.7,1017.097,1106832.409,833162.113,GW,,,1194.76604,2387.0,1637.0,,,
119489.193,107690,52000,273.0,8.7,1010.065,1106822.367,833159.217,GW,,,1194.89193,2387.0,1633.0,,,
119501.753,107700,52000,273.0,8.7,1002.909,1106812.361,833156.653,GW,,,1195.01753,2387.0,1629.0,,,
119514.477,107710,52000,273.0,8.7,995.471,1106802.323,833154.2,GW,,,1195.1447699999999,2387.0,1625.0,,,
119527.054,107720,52000,273.0,8.7,988.584,1106792.109,833151.636,GW,,,1195.27054,2387.0,1621.0,,,
119539.51,107730,52000,273.0,8.7,982.135,1106781.84,833148.783,GW,,,1195.3951,2387.0,1617.0,,,
119552.177,107740,52000,273.0,8.7,974.813,1106772.484,833144.451,GW,,,1195.52177,2387.0,1613.0,,,
119564.726,107750,52000,273.0,8.7,967.412,1106763.455,833139.825,GW,,,1195.64726,2387.0,1609.0,,,
119577.305,107760,52000,273.0,8.7,959.814,1106754.407,833135.483,GW,,,1195.77305,2387.0,1605.0,,,
119589.881,107770,52000,273.0,8.7,952.035,1106745.366,833131.449,GW,,,1195.89881,2387.0,1601.0,,,
119602.464,107780,52000,273.0,8.7,943.703,1106737.173,833126.779,GW,,,1196.02464,2387.0,1597.0,,,
119615.044,107790,52000,273.0,8.7,935.53,1106728.999,833121.776,GW,,,1196.15044,2387.0,1593.0,,,
119627.614,107800,52000,273.0,8.7,927.816,1106720.412,833116.773,GW,,,1196.27614,2387.0,1589.0,,,
119632.77,107810,52000,273.0,8.7,924.673,1106716.858,833114.74,GW,,,1196.3277,2387.0,1587.0,,,
119645.524,107820,52000,273.0,8.7,916.534,1106707.969,833110.598,GW,,,1196.45524,2387.0,1583.0,,,
119647.551,107830,52000,273.0,8.7,915.2,1106706.529,833110.089,GW,,,1196.47551,2387.0,1583.0,,,
119660.326,107840,52000,273.0,8.7,906.161,1106698.099,833106.834,GW,,,1196.60326,2387.0,1579.0,,,
119672.906,107850,52000,273.0,8.7,897.017,1106690.13,833103.422,GW,,,1196.7290600000001,2387.0,1574.0,,,
119684.113,107860,52000,273.0,8.7,892.293,1106681.17,833099.776,GW,,,1196.84113,2387.0,1571.0,,,
119689.284,107870,52000,273.0,8.7,892.322,1106676.353,833097.936,GW,,,1196.89284,2387.0,1569.0,,,
119702.025,107880,52000,273.0,8.7,892.368,1106664.505,833093.348,GW,,,1197.02025,2387.0,1572.0,,,
119714.546,107890,52000,273.0,8.7,892.462,1106652.886,833088.778,GW,,,1197.14546,2387.0,1577.0,,,
119727.075,107900,52000,273.0,8.7,892.483,1106641.26,833084.204,GW,,,1197.27075,2387.0,1581.0,,,
119739.658,107910,52000,273.0,8.7,892.439,1106629.59,833079.588,GW,,,1197.3965799999999,2387.0,1585.0,,,
119752.372,107920,52000,273.0,8.7,892.342,1106617.788,833074.955,GW,,,1197.5237200000001,2387.0,1590.0,,,
119764.949,107930,52000,273.0,8.7,892.24,1106606.12,833070.35,GW,,,1197.64949,2387.0,1594.0,,,
119777.712,107940,52000,273.0,8.7,892.026,1106594.278,833065.691,GW,,,1197.77712,2387.0,1599.0,,,
119790.273,107950,52000,273.0,8.7,891.799,1106582.616,833061.119,GW,,,1197.90273,2387.0,1603.0,,,
119802.767,107960,52000,273.0,8.7,891.544,1106571.023,833056.557,GW,,,1198.0276700000002,2387.0,1608.0,,,
119815.363,107970,52000,273.0,8.7,891.212,1106559.338,833051.962,GW,,,1198.15363,2387.0,1612.0,,,
119828.105,107980,52000,273.0,8.7,890.845,1106547.516,833047.308,GW,,,1198.28105,2387.0,1617.0,,,
119840.57,107990,52000,273.0,8.7,890.43,1106535.956,833042.754,GW,,,1198.4057,2387.0,1620.0,,,
119853.113,108000,52000,273.0,8.7,889.973,1106524.326,833038.168,GW,,,1198.53113,2387.0,1618.0,,,
119865.713,108010,52000,273.0,8.7,889.48,1106512.625,833033.606,GW,,,1198.65713,2387.0,1614.0,,,
119878.266,108020,52000,273.0,8.7,888.926,1106500.974,833029.055,GW,,,1198.78266,2387.0,1609.0,,,
119890.817,108030,52000,273.0,8.7,888.325,1106489.328,833024.501,GW,,,1198.90817,2387.0,1608.0,,,
119903.463,108040,52000,273.0,8.7,887.716,1106477.621,833019.845,GW,,,1199.03463,2387.0,1612.0,,,
119916.092,108050,52000,273.0,8.7,887.139,1106465.902,833015.258,GW,,,1199.16092,2387.0,1615.0,,,
119928.642,108060,52000,273.0,8.7,886.414,1106454.256,833010.729,GW,,,1199.2864200000001,2387.0,1618.0,,,
